Consecutive Time,Voltage,Current (raw),Capacity (normalized),Standard Discharge Capacity,Battery Temperature,Ambient Temperature,Step Num,Time[s],SOC
54757.9316,3.433969,48.75565,0.182198885,97.61355,0.1000039,-0.7903237,6,1310,0.066446868
54762.9312,3.434189,48.75272,0.182891719,97.61355,0.1245964,-0.7656971,6,1315,0.066700482
54767.9315,3.434568,48.76779,0.183584861,97.61355,0.09102665,-0.8295308,6,1320,0.066954096
54772.9314,3.434579,48.75899,0.184278002,97.61355,0.0654893,-0.8626596,6,1325,0.06720771
54777.9315,3.434952,48.76575,0.184970837,97.61355,0.05306502,-0.9053145,6,1330,0.067461324
54782.9319,3.435086,48.75983,0.185663978,97.61355,0.1221441,-0.8889903,6,1335,0.067714938
54787.9312,3.435473,48.75664,0.186356812,97.61355,0.006102154,-0.899479,6,1340,0.067968552
54792.9314,3.435317,48.75565,0.187049851,97.61355,0.05356504,-0.8141837,6,1345,0.068222166
54797.9316,3.435781,48.75214,0.187742685,97.61355,0.05525813,-0.865357,6,1350,0.06847578
54802.9313,3.436158,48.77371,0.188435519,97.61355,0.02171797,-0.8309697,6,1355,0.068729394
54807.9312,3.435995,48.76375,0.189128251,97.61355,0.08883055,-0.8317304,6,1360,0.068983008
54812.9313,3.436338,48.7597,0.189821495,97.61355,0.1381988,-0.804935,6,1365,0.069236622
54817.9317,3.436604,48.74222,0.190514534,97.61355,0.09443785,-0.7807994,6,1370,0.069490236
54822.9315,3.436895,48.75966,0.191207266,97.61355,0.1688511,-0.8044406,6,1375,0.06974385
54827.9316,3.436883,48.77104,0.191899997,97.61355,0.112892,-0.8302851,6,1380,0.069997464
54832.9314,3.437299,48.75557,0.192593037,97.61355,0.1114523,-0.7788629,6,1385,0.070251078
54837.9312,3.437544,48.76166,0.193285871,97.61355,0.2644043,-0.6709482,6,1390,0.070504692
54842.9318,3.437465,48.77357,0.193979115,97.61355,0.2508025,-0.7449915,6,1395,0.070758306
54847.9311,3.43811,48.75708,0.194671949,97.61355,0.17223,-0.7632915,6,1400,0.07101192
54852.9314,3.438274,48.74672,0.195364885,97.61355,0.1642224,-0.7788629,6,1405,0.071265534
54857.9313,3.438187,48.75597,0.196057822,97.61355,0.157439,-0.7781054,6,1410,0.071519148
54862.9317,3.438391,48.76291,0.196750861,97.61355,0.2502995,-0.7681503,6,1415,0.071772762
54867.9311,3.43848,48.76575,0.197443593,97.61355,0.2162744,-0.8022408,6,1420,0.072026376
54872.9315,3.43868,48.74226,0.198136529,97.61355,0.1812373,-0.8071283,6,1425,0.07227999
54877.9317,3.438925,48.75601,0.198829568,97.61355,0.1970367,-0.8064089,6,1430,0.072533604
54882.9317,3.439011,48.75018,0.1995223,97.61355,0.1209259,-0.8448937,6,1435,0.072787218
54887.9318,3.439439,48.75441,0.200215441,97.61355,0.1756722,-0.8353659,6,1440,0.073040832
54892.9317,3.439416,48.77852,0.200908276,97.61355,0.1946229,-0.7786188,6,1445,0.073294446
54897.9317,3.439553,48.76614,0.20160111,97.61355,0.2563983,-0.7469344,6,1450,0.07354806
54902.9313,3.439728,48.76414,0.202293944,97.61355,0.1861221,-0.8022408,6,1455,0.073801674
54907.9317,3.440053,48.76286,0.202987085,97.61355,0.2653722,-0.7605976,6,1460,0.074055288
54912.9315,3.439923,48.75601,0.203679919,97.61355,0.2077613,-0.8334261,6,1465,0.074308902
54917.9313,3.440122,48.75508,0.204372754,97.61355,0.1990045,-0.7817819,6,1470,0.074562516
54922.9311,3.440436,48.7545,0.205065793,97.61355,0.2019182,-0.8090712,6,1475,0.07481613
54927.9317,3.440625,48.75356,0.205758729,97.61355,0.139417,-0.8490269,6,1480,0.075069744
54932.9313,3.440865,48.76303,0.206451461,97.61355,0.1673799,-0.7908086,6,1485,0.075323358
54937.9314,3.440777,48.7552,0.207144295,97.61355,0.1907474,-0.8051569,6,1490,0.075576972
54942.9318,3.441006,48.76619,0.207837334,97.61355,0.2070432,-0.7510704,6,1495,0.075830586
54947.9313,3.44132,48.75325,0.208530271,97.61355,0.1797661,-0.7632915,6,1500,0.0760842
54952.9311,3.441377,48.76259,0.209223002,97.61355,0.2432645,-0.7903046,6,1505,0.076337814
54957.9316,3.441679,48.76321,0.209915939,97.61355,0.1299406,-0.8207573,6,1510,0.076591428
54962.9319,3.441547,48.77148,0.210608773,97.61355,0.2002225,-0.7352458,6,1515,0.076845042
54967.9311,3.441865,48.7585,0.211301607,97.61355,0.1547528,-0.8336669,6,1520,0.077098656
54972.9315,3.441808,48.75418,0.211994339,97.61355,0.2323098,-0.7710661,6,1525,0.07735227
54977.9316,3.441702,48.75316,0.212687173,97.61355,0.1530538,-0.7976072,6,1530,0.077605884
54982.9317,3.44229,48.75713,0.213380315,97.61355,0.1914624,-0.7666765,6,1535,0.077859498
54987.9315,3.442329,48.77086,0.214073354,97.61355,0.2391331,-0.6509541,6,1540,0.078113112
54992.9315,3.442297,48.75766,0.214766085,97.61355,0.218435,-0.822732,6,1545,0.078366726
54997.9317,3.442619,48.7618,0.215459124,97.61355,0.3874241,-0.6760505,6,1550,0.07862034
55002.9314,3.442869,48.74294,0.216152061,97.61355,0.2247746,-0.7408587,6,1555,0.078873954
55007.9318,3.443048,48.75401,0.216844895,97.61355,0.2867956,-0.7315757,6,1560,0.079127568
55012.9317,3.443013,48.76459,0.217538036,97.61355,0.3069687,-0.7566801,6,1565,0.079381182
55017.9317,3.443092,48.76321,0.218230666,97.61355,0.1797661,-0.8086053,6,1570,0.079634796
55022.9319,3.443067,48.76089,0.218923807,97.61355,0.3534,-0.7177005,6,1575,0.07988841
55027.9314,3.443228,48.75908,0.219616641,97.61355,0.2386333,-0.8024945,6,1580,0.080142024
55032.9318,3.443544,48.75876,0.220309885,97.61355,0.1902507,-0.7829958,6,1585,0.080395638
55037.9319,3.443737,48.75743,0.221002719,97.61355,0.2593053,-0.7213674,6,1590,0.080649252
55042.9313,3.443701,48.76028,0.221695451,97.61355,0.2680608,-0.8183199,6,1595,0.080902866
55047.9311,3.443864,48.76744,0.222388285,97.61355,0.212611,-0.7681503,6,1600,0.08115648
55052.9318,3.444187,48.75748,0.223081324,97.61355,0.1866188,-0.8092932,6,1605,0.081410094
55057.9311,3.44416,48.76045,0.223774056,97.61355,0.1990045,-0.7591238,6,1610,0.081663708
55062.9315,3.444317,48.76082,0.22446689,97.61355,0.2870139,-0.6709482,6,1615,0.081917322
55067.9318,3.444323,48.75209,0.225159929,97.61355,0.3862003,-0.654624,6,1620,0.082170936
55072.9313,3.444408,48.76512,0.225852456,97.61355,0.2860523,-0.747432,6,1625,0.08242455
55077.9318,3.444526,48.75771,0.2265457,97.61355,0.2585872,-0.7220837,6,1630,0.082678164
55082.9316,3.444712,48.76028,0.227238432,97.61355,0.2989287,-0.7118691,6,1635,0.082931778
55087.9312,3.444882,48.74965,0.227931675,97.61355,0.3033061,-0.6772771,6,1640,0.083185392
55092.9317,3.444937,48.76628,0.22862451,97.61355,0.2605262,-0.7427984,6,1645,0.083439006
55097.9313,3.44505,48.75717,0.229317446,97.61355,0.2113931,-0.8524438,6,1650,0.08369262
55102.9316,3.445398,48.76988,0.230010588,97.61355,0.2590522,-0.7971413,6,1655,0.083946234
55107.9314,3.445175,48.75063,0.230703627,97.61355,0.2366942,-0.7968845,6,1660,0.084199848
55112.9319,3.445375,48.77643,0.231396666,97.61355,0.2644043,-0.7238109,6,1665,0.084453462
55117.9317,3.44537,48.76357,0.232089602,97.61355,0.3023382,-0.8217336,6,1670,0.084707076
55122.9315,3.445471,48.76064,0.232782641,97.61355,0.2194315,-0.8368397,6,1675,0.08496069
55127.9316,3.445754,48.75832,0.233475475,97.61355,0.3601866,-0.6957946,6,1680,0.085214304
55132.9317,3.44592,48.7509,0.234168617,97.61355,0.2398512,-0.8088272,6,1685,0.085467918
55137.9312,3.445609,48.75948,0.234861554,97.61355,0.231598,-0.7491244,6,1690,0.085721532
55142.9316,3.445936,48.75063,0.23555449,97.61355,0.2926092,-0.8012742,6,1695,0.085975146
55147.9314,3.445884,48.75209,0.236247529,97.61355,0.2415436,-0.8373374,6,1700,0.08622876
55152.9318,3.445966,48.75766,0.236940363,97.61355,0.3193447,-0.7065162,6,1705,0.086482374
55157.9315,3.446113,48.76495,0.2376333,97.61355,0.2933303,-0.7627908,6,1710,0.086735988
55162.9311,3.446386,48.75529,0.238326032,97.61355,0.23063,-0.8256163,6,1715,0.086989602
55167.9314,3.446321,48.76663,0.239019173,97.61355,0.3431754,-0.7430519,6,1720,0.087243216
55172.9318,3.446545,48.75854,0.23971211,97.61355,0.3125637,-0.8039366,6,1725,0.08749683
55177.9313,3.446452,48.76749,0.240404739,97.61355,0.2887345,-0.7598433,6,1730,0.087750444
55182.9312,3.44667,48.76241,0.241097778,97.61355,0.2899554,-0.8492488,6,1735,0.088004058
55187.9316,3.446697,48.75409,0.241790715,97.61355,0.2719388,-0.7766759,6,1740,0.088257672
55192.9314,3.446967,48.75917,0.242483754,97.61355,0.2427615,-0.8663301,6,1745,0.088511286
55197.9314,3.446967,48.74814,0.24317669,97.61355,0.2721919,-0.8141837,6,1750,0.0887649
55202.9313,3.4472,48.7653,0.243869627,97.61355,0.3271377,-0.8195434,6,1755,0.089018514
55207.9317,3.4473,48.76001,0.244562666,97.61355,0.2812002,-0.8353659,6,1760,0.089272128
55212.9314,3.447488,48.75102,0.245255397,97.61355,0.2201496,-0.8210173,6,1765,0.089525742
55217.9318,3.447399,48.76138,0.245948539,97.61355,0.2809504,-0.8129602,6,1770,0.089779356
55222.9311,3.447406,48.76447,0.246641578,97.61355,0.3305502,-0.7783589,6,1775,0.09003297
55227.9311,3.447654,48.76414,0.24733431,97.61355,0.2746306,-0.7966373,6,1780,0.090286584
55232.9319,3.447577,48.77069,0.248027758,97.61355,0.2483637,-0.8682699,6,1785,0.090540198
55237.9311,3.447413,48.76361,0.248720695,97.61355,0.2026743,-0.8687358,6,1790,0.090793812
55242.9315,3.447765,48.76904,0.249413837,97.61355,0.2804475,-0.8285671,6,1795,0.091047426
55247.9318,3.448019,48.76273,0.250106876,97.61355,0.2619971,-0.8243992,6,1800,0.09130104
55252.9311,3.447758,48.75685,0.25079971,97.61355,0.3570274,-0.7291703,6,1805,0.091554654
55257.9318,3.448056,48.75534,0.251492749,97.61355,0.3633459,-0.7605976,6,1810,0.091808268
55262.9318,3.448024,48.76503,0.252185583,97.61355,0.3402437,-0.7610952,6,1815,0.092061882
55267.9314,3.448086,48.7581,0.252878417,97.61355,0.3592189,-0.7496283,6,1820,0.092315496
55272.9314,3.448276,48.7552,0.253571558,97.61355,0.3166943,-0.7771451,6,1825,0.09256911
55277.9315,3.448344,48.75917,0.254264495,97.61355,0.3502469,-0.781278,6,1830,0.092822724
55282.9313,3.448342,48.77109,0.254957329,97.61355,0.3154418,-0.8010556,6,1835,0.093076338
55287.9314,3.448205,48.76352,0.255650471,97.61355,0.3927683,-0.7462118,6,1840,0.093329952
55292.9312,3.448551,48.7597,0.256343305,97.61355,0.3558098,-0.775703,6,1845,0.093583566
55297.9311,3.448378,48.76366,0.257036241,97.61355,0.3025628,-0.8290648,6,1850,0.09383718
55302.9315,3.448569,48.75681,0.257729383,97.61355,0.3480584,-0.8363358,6,1855,0.094090794
55307.9316,3.44884,48.77495,0.258422319,97.61355,0.3215397,-0.8327035,6,1860,0.094344408
55312.9311,3.448908,48.75952,0.259115051,97.61355,0.3125637,-0.7888308,6,1865,0.094598022
55317.9315,3.44911,48.76326,0.259807885,97.61355,0.3733202,-0.7506014,6,1870,0.094851636
55322.9312,3.449044,48.76064,0.260500924,97.61355,0.304527,-0.7968845,6,1875,0.09510525
55327.9311,3.449046,48.7766,0.261193861,97.61355,0.3072186,-0.7790847,6,1880,0.095358864
55332.9318,3.449178,48.75165,0.261887105,97.61355,0.2948042,-0.8217336,6,1885,0.095612478
55337.9316,3.44921,48.75975,0.262579939,97.61355,0.3611575,-0.8005548,6,1890,0.095866092
55342.9317,3.449156,48.76561,0.263273285,97.61355,0.3626281,-0.8141837,6,1895,0.096119706
55347.9311,3.449273,48.75987,0.263965915,97.61355,0.2743807,-0.8875164,6,1900,0.09637332
55352.9313,3.449323,48.75908,0.264659158,97.61355,0.2510493,-0.8580256,6,1905,0.096626934
55357.9316,3.449489,48.74586,0.265352095,97.61355,0.3016203,-0.8375624,6,1910,0.096880548
55362.9314,3.449537,48.76566,0.266045134,97.61355,0.3023382,-0.7766759,6,1915,0.097134162
55367.9313,3.449576,48.75534,0.266738071,97.61355,0.3337066,-0.7985739,6,1920,0.097387776
55372.9314,3.449801,48.7565,0.267430905,97.61355,0.3611575,-0.8321995,6,1925,0.09764139
55377.9317,3.449599,48.7588,0.268123944,97.61355,0.3431754,-0.8314863,6,1930,0.097895004
55382.9312,3.449501,48.7589,0.26881688,97.61355,0.3918006,-0.8431695,6,1935,0.098148618
55387.9316,3.449608,48.77478,0.269509919,97.61355,0.3220425,-0.8163801,6,1940,0.098402232
55392.9311,3.44966,48.75093,0.270202754,97.61355,0.3434285,-0.7846947,6,1945,0.098655846
55397.9312,3.44988,48.76637,0.27089569,97.61355,0.4068685,-0.7710661,6,1950,0.09890946
55402.9317,3.449719,48.75085,0.271588729,97.61355,0.3548389,-0.8402566,6,1955,0.099163074
55407.9317,3.450047,48.76077,0.272281563,97.61355,0.2899554,-0.8073533,6,1960,0.099416688
55412.9315,3.450248,48.75552,0.272974602,97.61355,0.4027387,-0.7966373,6,1965,0.099670302
55417.9316,3.450192,48.76447,0.273667641,97.61355,0.3952064,-0.8268461,6,1970,0.099923916
55422.932,3.450239,48.75752,0.274360885,97.61355,0.3246961,-0.7993314,6,1975,0.10017753
55427.9312,3.450223,48.76161,0.275053822,97.61355,0.2763197,-0.8024945,6,1980,0.100431144
55432.9314,3.450082,48.7621,0.275746656,97.61355,0.3234784,-0.8005548,6,1985,0.100684758
55437.9315,3.450336,48.75757,0.276439593,97.61355,0.396427,-0.7878578,6,1990,0.100938372
55442.9319,3.450105,48.76259,0.277132632,97.61355,0.3937359,-0.7376925,6,1995,0.101191986
55447.9317,3.450423,48.75299,0.277825568,97.61355,0.380856,-0.8034675,6,2000,0.1014456
55452.9312,3.450703,48.77167,0.278518915,97.61355,0.2148033,-0.9170048,6,2005,0.101699214
55457.9313,3.450644,48.75569,0.279211954,97.61355,0.408089,-0.723307,6,2010,0.101952828
55462.9317,3.450873,48.75864,0.279904788,97.61355,0.3905769,-0.7710661,6,2015,0.102206442
55467.9315,3.4508,48.76028,0.280597929,97.61355,0.3910797,-0.7781149,6,2020,0.102460056
55472.9315,3.450837,48.76375,0.281290968,97.61355,0.3782028,-0.7532636,6,2025,0.10271367
55477.9313,3.450923,48.75636,0.281983905,97.61355,0.3490262,-0.8127099,6,2030,0.102967284
55482.932,3.451007,48.74823,0.282677046,97.61355,0.408342,-0.7608131,6,2035,0.103220898
55487.9313,3.451136,48.75467,0.283369778,97.61355,0.431662,-0.7449915,6,2040,0.103474512
55492.9316,3.451153,48.74466,0.284063022,97.61355,0.3981124,-0.8163801,6,2045,0.103728126
55497.9312,3.450971,48.76607,0.284755856,97.61355,0.4724872,-0.7569305,6,2050,0.10398174
55502.9313,3.451198,48.76215,0.285448895,97.61355,0.4136828,-0.8309824,6,2055,0.104235354
55507.9313,3.451241,48.75885,0.286141832,97.61355,0.366034,-0.8711892,6,2060,0.104488968
55512.932,3.451052,48.77046,0.286835076,97.61355,0.3643516,-0.8124563,6,2065,0.104742582
55517.9319,3.451327,48.7729,0.287528115,97.61355,0.3499908,-0.8495024,6,2070,0.104996196
55522.9316,3.451588,48.75299,0.288220744,97.61355,0.3246961,-0.8748566,6,2075,0.10524981
55527.9312,3.451545,48.76561,0.288913681,97.61355,0.4209745,-0.7708062,6,2080,0.105503424
55532.9318,3.451768,48.76775,0.289607027,97.61355,0.3208185,-0.8485325,6,2085,0.105757038
55537.9316,3.451775,48.74725,0.290300066,97.61355,0.3601866,-0.7713133,6,2090,0.106010652
55542.9315,3.45178,48.77299,0.290992798,97.61355,0.4742199,-0.7249868,6,2095,0.106264266
55547.9313,3.451884,48.77318,0.291685632,97.61355,0.4926961,-0.6687076,6,2100,0.10651788
55552.9317,3.451925,48.75529,0.292378773,97.61355,0.3857355,-0.7683658,6,2105,0.106771494
55557.9315,3.452089,48.7444,0.293071607,97.61355,0.4178093,-0.7966373,6,2110,0.107025108
55562.9314,3.451989,48.76895,0.293764646,97.61355,0.4216923,-0.7927452,6,2115,0.107278722
55567.9317,3.45178,48.75664,0.294457685,97.61355,0.3451173,-0.8166274,6,2120,0.107532336
55572.9311,3.452188,48.76286,0.295150622,97.61355,0.405904,-0.7783589,6,2125,0.10778595
55577.9313,3.452143,48.76642,0.295843559,97.61355,0.3883918,-0.8034675,6,2130,0.108039564
55582.9316,3.452363,48.7706,0.296536598,97.61355,0.4340999,-0.8105165,6,2135,0.108293178
55587.9311,3.452491,48.76765,0.297229329,97.61355,0.4457609,-0.776172,6,2140,0.108546792
55592.9315,3.452416,48.75729,0.297922368,97.61355,0.4530553,-0.7839657,6,2145,0.108800406
55597.9317,3.452273,48.75548,0.298615305,97.61355,0.3869561,-0.7822478,6,2150,0.10905402
55602.9317,3.452479,48.75636,0.299308344,97.61355,0.4416347,-0.8029636,6,2155,0.109307634
55607.9317,3.452456,48.74466,0.300001281,97.61355,0.421218,-0.8083231,6,2160,0.109561248
55612.9311,3.452654,48.76958,0.300694217,97.61355,0.4292273,-0.73233,6,2165,0.109814862
55617.9315,3.452795,48.77397,0.301386949,97.61355,0.377447,-0.7766759,6,2170,0.110068476
55622.9315,3.452663,48.76553,0.302079681,97.61355,0.4929048,-0.6987072,6,2175,0.11032209
55627.9317,3.452932,48.75845,0.30277272,97.61355,0.4724872,-0.7720359,6,2180,0.110575704
55632.9311,3.453038,48.75708,0.303465349,97.61355,0.4216923,-0.807851,6,2185,0.110829318
55637.9316,3.453124,48.7589,0.304158081,97.61355,0.4929048,-0.6760505,6,2190,0.111082932
55642.9316,3.45292,48.74965,0.304851324,97.61355,0.4340999,-0.8482789,6,2195,0.111336546
55647.9318,3.453022,48.7516,0.305544363,97.61355,0.4472312,-0.7822478,6,2200,0.11159016
55652.9316,3.453192,48.75645,0.306237505,97.61355,0.4965563,-0.7932206,6,2205,0.111843774
55657.9311,3.453008,48.74969,0.306930237,97.61355,0.4034597,-0.8412296,6,2210,0.112097388
55662.9317,3.453131,48.74675,0.307623173,97.61355,0.5072547,-0.7145249,6,2215,0.112351002
55667.9315,3.453449,48.75761,0.30831611,97.61355,0.4756553,-0.7613075,6,2220,0.112604616
55672.9311,3.453265,48.75966,0.309009251,97.61355,0.4525778,-0.8146528,6,2225,0.11285823
55677.9314,3.453306,48.75471,0.309702393,97.61355,0.4445405,-0.7698427,6,2230,0.113111844
55682.9313,3.453429,48.75081,0.310395124,97.61355,0.5057878,-0.6631362,6,2235,0.113365458
55687.9313,3.453343,48.76753,0.311088061,97.61355,0.518408,-0.7486553,6,2240,0.113619072
55692.9315,3.45359,48.74529,0.3117811,97.61355,0.5191541,-0.7781149,6,2245,0.113872686
55697.9319,3.453565,48.75365,0.312474344,97.61355,0.5257295,-0.7941841,6,2250,0.1141263
55702.9313,3.453672,48.75903,0.313166871,97.61355,0.3925153,-0.8068842,6,2255,0.114379914
55707.9315,3.453543,48.76303,0.313860217,97.61355,0.4054012,-0.8015215,6,2260,0.114633528
55712.932,3.453592,48.75929,0.314553359,97.61355,0.4547658,-0.7293857,6,2265,0.114887142
55717.9314,3.453806,48.76254,0.31524609,97.61355,0.5113803,-0.7179415,6,2270,0.115140756
55722.9315,3.453842,48.74991,0.315938924,97.61355,0.5014029,-0.8110205,6,2275,0.11539437
55727.9313,3.453697,48.76735,0.316631759,97.61355,0.5014029,-0.7883617,6,2280,0.115647984
55732.9311,3.453978,48.7653,0.317324798,97.61355,0.4535485,-0.7079487,6,2285,0.115901598
55737.9312,3.454035,48.75952,0.318017837,97.61355,0.464953,-0.734276,6,2290,0.116155212
55742.9313,3.454074,48.76122,0.318710671,97.61355,0.4562012,-0.7657034,6,2295,0.116408826
55747.9313,3.454015,48.76215,0.319403505,97.61355,0.4912165,-0.7910209,6,2300,0.11666244
55752.9315,3.454095,48.752,0.320096749,97.61355,0.467144,-0.8000509,6,2305,0.116916054
55757.9319,3.454495,48.75841,0.320789788,97.61355,0.5082158,-0.736222,6,2310,0.117169668
55762.9313,3.45424,48.76454,0.32148252,97.61355,0.515999,-0.7284128,6,2315,0.117423282
55767.9317,3.454311,48.74591,0.322175559,97.61355,0.5458791,-0.7815316,6,2320,0.117676896
55772.9315,3.454488,48.74814,0.322868598,97.61355,0.5349415,-0.7849451,6,2325,0.11793051
55777.9317,3.454488,48.7565,0.323561842,97.61355,0.4549776,-0.8424531,6,2330,0.118184124
55782.9311,3.454687,48.75845,0.324254778,97.61355,0.4479458,-0.7739788,6,2335,0.118437738
55787.9315,3.454485,48.76103,0.324947715,97.61355,0.4693319,-0.7978544,6,2340,0.118691352
55792.9314,3.454706,48.77007,0.325640549,97.61355,0.524503,-0.6745801,6,2345,0.118944966
55797.9318,3.454749,48.76277,0.32633369,97.61355,0.4625121,-0.7669332,6,2350,0.11919858
55802.9313,3.454899,48.75534,0.327026627,97.61355,0.56898,-0.6828516,6,2355,0.119452194
55807.9316,3.454854,48.75943,0.327719359,97.61355,0.5602273,-0.6840718,6,2360,0.119705808
55812.9315,3.454679,48.7588,0.328412193,97.61355,0.6559489,-0.6409588,6,2365,0.119959422
55817.9318,3.454972,48.752,0.329105232,97.61355,0.5196314,-0.8002949,6,2370,0.120213036
55822.9316,3.455081,48.76019,0.329798271,97.61355,0.580135,-0.7471848,6,2375,0.12046665
55827.9314,3.455091,48.7468,0.33049131,97.61355,0.5439476,-0.7683658,6,2380,0.120720264
55832.9319,3.455505,48.76273,0.331184349,97.61355,0.5609449,-0.81174,6,2385,0.120973878
55837.9316,3.455113,48.74361,0.331877388,97.61355,0.6037083,-0.7839657,6,2390,0.121227492
55842.9314,3.455383,48.74693,0.332570325,97.61355,0.5094361,-0.8105165,6,2395,0.121481106
55847.9316,3.455499,48.76082,0.333263364,97.61355,0.5087216,-0.7659222,6,2400,0.12173472
55852.9317,3.455562,48.77509,0.3339563,97.61355,0.5104098,-0.7868879,6,2405,0.121988334
55857.9311,3.455485,48.76389,0.334649442,97.61355,0.5840419,-0.7130576,6,2410,0.122241948
55862.9316,3.455498,48.7589,0.335342276,97.61355,0.4938691,-0.7959146,6,2415,0.122495562
55867.9311,3.455694,48.76784,0.336035315,97.61355,0.5330036,-0.7868879,6,2420,0.122749176
55872.9315,3.455412,48.75996,0.336728456,97.61355,0.4817066,-0.8383168,6,2425,0.12300279
55877.9313,3.455688,48.75966,0.337421495,97.61355,0.5424745,-0.7320796,6,2430,0.123256404
55882.9311,3.456044,48.74751,0.338114329,97.61355,0.6280136,-0.752037,6,2435,0.123510018
55887.9312,3.455926,48.76614,0.338807266,97.61355,0.5033408,-0.7713133,6,2440,0.123763632
55892.9313,3.456039,48.76317,0.339499998,97.61355,0.5378435,-0.7593774,6,2445,0.124017246
55897.9316,3.456169,48.75578,0.340193037,97.61355,0.5670045,-0.7527977,6,2450,0.12427086
55902.9311,3.456133,48.76112,0.340885768,97.61355,0.5361586,-0.8063803,6,2455,0.124524474
55907.9313,3.456144,48.74893,0.341578807,97.61355,0.5077131,-0.7971413,6,2460,0.124778088
55912.9311,3.456219,48.7618,0.342271846,97.61355,0.5534089,-0.7966373,6,2465,0.125031702
55917.9318,3.456248,48.75819,0.342964988,97.61355,0.4984975,-0.776172,6,2470,0.125285316
55922.9312,3.456353,48.75645,0.343658027,97.61355,0.4357852,-0.8465894,6,2475,0.12553893
55927.9317,3.456314,48.76308,0.344351066,97.61355,0.4870876,-0.8253691,6,2480,0.125792544
